experiment_id,signal_date,code,name,setup_id,candidate_event_id,candidate_event_sequence,entry_archetype,signal_selection_mode,entry_mode,status,fill_reason,expire_date,audit_tags
S6_EXEC_E1_FIRST_EVENT,2025-09-18,300394,天孚通信,s6setup-8617597dc0fa1383b10d,s6event-79cd801d40302a847960,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-09-23,[]
S6_EXEC_E1_FIRST_EVENT,2025-09-18,301486,致尚科技,s6setup-a791e260f9aac882d8f0,s6event-344f82aab0b4b4484030,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-09-23,[]
S6_EXEC_E1_FIRST_EVENT,2025-09-18,601877,正泰电器,s6setup-bb0a6512ba296ba29adf,s6event-c87ae45177af37fba7db,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-09-23,[]
S6_EXEC_E1_FIRST_EVENT,2025-09-19,000962,东方钽业,s6setup-9e5c6168d65ef4ca8426,s6event-408c7194d85a82d327bf,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-09-24,[]
S6_EXEC_E1_FIRST_EVENT,2025-09-19,688235,百济神州,s6setup-769745a929022e58a476,s6event-69ac4e6da73ed19d6975,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-09-24,[]
S6_EXEC_E1_FIRST_EVENT,2025-09-22,300035,中科电气,s6setup-e1fa5ddd63e54797f3ee,s6event-2961a3c374e5744640eb,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-09-25,[]
S6_EXEC_E1_FIRST_EVENT,2025-09-22,300415,伊之密,s6setup-182e4147b9219916f379,s6event-d272ccd1ea53f325865e,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-09-25,[]
S6_EXEC_E1_FIRST_EVENT,2025-09-22,300990,同飞股份,s6setup-f8900fead8840a342b0e,s6event-8f779fef4b995776b8c5,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-09-25,[]
S6_EXEC_E1_FIRST_EVENT,2025-09-22,603612,索通发展,s6setup-e2176f4c641347e3af3a,s6event-c0a34750958096e5ab7c,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-09-25,[]
S6_EXEC_E1_FIRST_EVENT,2025-09-22,688141,杰华特,s6setup-1533be6620f7e49b28f6,s6event-2a6bd87ade2de53cfab0,2,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-09-25,[]
S6_EXEC_E1_FIRST_EVENT,2025-09-23,688331,荣昌生物,s6setup-767c1a94d9d24c05438b,s6event-7e9a3313fc4b3ea48e0b,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-09-26,[]
S6_EXEC_E1_FIRST_EVENT,2025-09-24,002074,国轩高科,s6setup-ddd242a85968b864c223,s6event-9fde2ef85ad65964e051,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-09-29,[]
S6_EXEC_E1_FIRST_EVENT,2025-09-24,300790,宇瞳光学,s6setup-9b48a0dfdfd7ea144be2,s6event-d0b45c6fcd52d46d189b,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_STRUCTURE_FAILED_BEFORE_ENTRY,2025-09-29,[]
S6_EXEC_E1_FIRST_EVENT,2025-09-24,688331,荣昌生物,s6setup-8c876f4b12b2d5d5fd20,s6event-1103a1578edaf24f59b4,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-09-29,[]
S6_EXEC_E1_FIRST_EVENT,2025-09-24,688779,五矿新能,s6setup-17d26768cf8c49e6074e,s6event-e174f44912f7666635a8,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-09-29,[]
S6_EXEC_E1_FIRST_EVENT,2025-09-25,000796,凯撒旅业,s6setup-bba77eab5c130632d0e3,s6event-3deadc782cd4de01db84,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-09-30,[]
S6_EXEC_E1_FIRST_EVENT,2025-09-25,002407,多氟多,s6setup-5b781edcd82a9664c916,s6event-1aab025eb613001ff348,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-09-30,[]
S6_EXEC_E1_FIRST_EVENT,2025-09-25,300568,星源材质,s6setup-264b4fa1922eeea044ab,s6event-495579573e707c2b9a3a,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-09-30,[]
S6_EXEC_E1_FIRST_EVENT,2025-09-25,300619,金银河,s6setup-922230b3e37111fd7d82,s6event-1b7ede4732475e6cfeb4,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_STRUCTURE_FAILED_BEFORE_ENTRY,2025-09-30,[]
S6_EXEC_E1_FIRST_EVENT,2025-09-25,600276,恒瑞医药,s6setup-a62f87e4b34911f97b44,s6event-3b72c53b2c6d47bdd8d4,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-09-30,[]
S6_EXEC_E1_FIRST_EVENT,2025-09-25,600362,江西铜业,s6setup-45ac314161c5cdbd49ed,s6event-cf2865553326c81e6fe5,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-09-30,[]
S6_EXEC_E1_FIRST_EVENT,2025-09-25,603319,美湖股份,s6setup-33a8d4b25d72b3dc0baa,s6event-333568524855979b73d4,2,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-09-30,[]
S6_EXEC_E1_FIRST_EVENT,2025-09-25,688116,天奈科技,s6setup-cecb0529ee0f187d6279,s6event-46fe1bfb7bfc7250052e,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-09-30,[]
S6_EXEC_E1_FIRST_EVENT,2025-09-26,300953,震裕科技,s6setup-1e6cb85e40e24aac5c88,s6event-6939601fb075bd32fbd6,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-10-09,[]
S6_EXEC_E1_FIRST_EVENT,2025-09-26,688131,皓元医药,s6setup-de8a35130200259e121c,s6event-d70182f33e8f4b41118e,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-10-09,[]
S6_EXEC_E1_FIRST_EVENT,2025-09-26,688388,嘉元科技,s6setup-34da95e8348a8043649f,s6event-74db6b20d606bb9ed090,3,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-10-09,[]
S6_EXEC_E1_FIRST_EVENT,2025-09-29,003021,兆威机电,s6setup-77c168047de37b309dbb,s6event-b24ee19b2f005b5396b8,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-10-10,[]
S6_EXEC_E1_FIRST_EVENT,2025-09-29,301150,中一科技,s6setup-b8ad5334d77d0885e535,s6event-f9d0eb63af0f2e7f4676,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_STRUCTURE_FAILED_BEFORE_ENTRY,2025-10-10,[]
S6_EXEC_E1_FIRST_EVENT,2025-09-30,002176,江特电机,s6setup-6b6ff969af11dd8937ab,s6event-b5a2f8f55c7bb9b96b7d,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-10-13,[]
S6_EXEC_E1_FIRST_EVENT,2025-09-30,002183,怡 亚 通,s6setup-c1dded25a893939cb221,s6event-cf23d0ad8c2000afbd88,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-10-13,[]
S6_EXEC_E1_FIRST_EVENT,2025-09-30,002779,中坚科技,s6setup-5b9954ffa38d55aae644,s6event-36ae88b1c37dd6ef2375,2,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-10-13,[]
S6_EXEC_E1_FIRST_EVENT,2025-09-30,002916,深南电路,s6setup-c757cc2e63e23d207547,s6event-5a528deab03fcb9e1844,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-10-13,[]
S6_EXEC_E1_FIRST_EVENT,2025-09-30,300469,信息发展,s6setup-9b076a7334c850f93fd0,s6event-4412000d9bf3c54ba766,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-10-13,[]
S6_EXEC_E1_FIRST_EVENT,2025-09-30,601208,东材科技,s6setup-81cc4960a1a3257ec94d,s6event-8bf8b2da61d5fe354f3f,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-10-13,[]
S6_EXEC_E1_FIRST_EVENT,2025-09-30,601872,招商轮船,s6setup-279667d2b1b01bdb0a95,s6event-a28d9df03c2fe23de757,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-10-13,[]
S6_EXEC_E1_FIRST_EVENT,2025-09-30,603119,浙江荣泰,s6setup-2374b9d39f87fc8f74cb,s6event-dc4701b8bbe38cbb670c,2,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-10-13,[]
S6_EXEC_E1_FIRST_EVENT,2025-10-09,002008,大族激光,s6setup-c41cf311890f660da644,s6event-8c444e2eb2d853778a83,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-10-14,[]
S6_EXEC_E1_FIRST_EVENT,2025-10-09,002436,兴森科技,s6setup-d8d831c89fa9b91181f2,s6event-0b559850d70aa2d0a82e,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-10-14,[]
S6_EXEC_E1_FIRST_EVENT,2025-10-09,002624,完美世界,s6setup-f9859bec5b06a4db59b1,s6event-6b68071b8d4b40d1bc67,2,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-10-14,[]
S6_EXEC_E1_FIRST_EVENT,2025-10-09,300007,汉威科技,s6setup-eba4cf7be83b461c8a78,s6event-3b35b16d9621db7a678f,2,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-10-14,[]
S6_EXEC_E1_FIRST_EVENT,2025-10-09,300660,江苏雷利,s6setup-0e6ccbcbcebf1b5b283a,s6event-d6732750e6f815db2e18,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_STRUCTURE_FAILED_BEFORE_ENTRY,2025-10-14,[]
S6_EXEC_E1_FIRST_EVENT,2025-10-09,300680,隆盛科技,s6setup-31e9deb4faca4adbd7fb,s6event-88f751cdf7e7bbb31b6c,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_STRUCTURE_FAILED_BEFORE_ENTRY,2025-10-14,[]
S6_EXEC_E1_FIRST_EVENT,2025-10-09,600114,东睦股份,s6setup-188dd61e30dad51706d0,s6event-3113bb1baf435d72b2dc,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-10-14,[]
S6_EXEC_E1_FIRST_EVENT,2025-10-09,688017,绿的谐波,s6setup-9fc8b9246cea1f486934,s6event-19c25053a8e7cd127b8c,3,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-10-14,[]
S6_EXEC_E1_FIRST_EVENT,2025-10-09,688167,炬光科技,s6setup-5108d3f94d5e98e23292,s6event-36bd178ed3fc831fae14,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_STRUCTURE_FAILED_BEFORE_ENTRY,2025-10-14,[]
S6_EXEC_E1_FIRST_EVENT,2025-10-09,688234,天岳先进,s6setup-ca55c52aa162f3095096,s6event-024dddb2588ca4d156e7,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-10-14,[]
S6_EXEC_E1_FIRST_EVENT,2025-10-10,002335,科华数据,s6setup-80810a7e40509e905d2e,s6event-5c3751e3b96672033db1,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_STRUCTURE_FAILED_BEFORE_ENTRY,2025-10-15,[]
S6_EXEC_E1_FIRST_EVENT,2025-10-10,002463,沪电股份,s6setup-2e48c0ac952559a9f304,s6event-3bc3af6e8d37538c92a6,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_STRUCTURE_FAILED_BEFORE_ENTRY,2025-10-15,[]
S6_EXEC_E1_FIRST_EVENT,2025-10-10,002683,广东宏大,s6setup-f2b2b481551a05209173,s6event-8c629dca789e807ee556,2,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-10-15,[]
S6_EXEC_E1_FIRST_EVENT,2025-10-10,600143,金发科技,s6setup-64401623e5c8301b2bfd,s6event-9f8eb01cc3b2a8f6e000,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_BELOW_BUY_ZONE,2025-10-15,[]
S6_EXEC_E1_FIRST_EVENT,2025-10-17,002210,飞马国际,s6setup-7157d5833e9cba4d9d1b,s6event-93fb670bf8493f42dfca,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-10-22,[]
S6_EXEC_E1_FIRST_EVENT,2025-10-17,300073,当升科技,s6setup-20517d0e7a512fd83e92,s6event-1b4a8399b4706ae83105,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-10-22,[]
S6_EXEC_E1_FIRST_EVENT,2025-10-20,002249,大洋电机,s6setup-a65b62c2e98f9ab6f8f2,s6event-fd72aacb77de231c93b5,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-10-23,[]
S6_EXEC_E1_FIRST_EVENT,2025-10-20,300507,苏奥传感,s6setup-3aa58fbead45c91c50b2,s6event-fa007bd029d7f7cfa807,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-10-23,[]
S6_EXEC_E1_FIRST_EVENT,2025-10-21,002709,天赐材料,s6setup-0c843cc5db500181bac6,s6event-28252a0ec664958973b3,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-10-24,[]
S6_EXEC_E1_FIRST_EVENT,2025-10-21,300604,长川科技,s6setup-de80a953d02eacc30e5d,s6event-d6458e4584e157a3cf6c,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-10-24,[]
S6_EXEC_E1_FIRST_EVENT,2025-10-21,603786,科博达,s6setup-0b0ba46814574b34fc35,s6event-2d11010d023b71862c63,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-10-24,[]
S6_EXEC_E1_FIRST_EVENT,2025-10-21,688072,拓荆科技,s6setup-5aacc296dcfaa98adfe0,s6event-1fd860b99fe76c96a6a6,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-10-24,[]
S6_EXEC_E1_FIRST_EVENT,2025-10-21,688082,盛美上海,s6setup-55d47d00c93b356eb6e2,s6event-c9a42990e200f97a172c,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-10-24,[]
S6_EXEC_E1_FIRST_EVENT,2025-10-21,688469,芯联集成,s6setup-4f26f5b925788d16026b,s6event-36fa43854161b2a6dc04,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-10-24,[]
S6_EXEC_E1_FIRST_EVENT,2025-10-22,002150,正泰电源,s6setup-a0fd6d6bec6aad7bcb7a,s6event-7faecd4a4017b70c3a97,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-10-27,[]
S6_EXEC_E1_FIRST_EVENT,2025-10-22,002475,立讯精密,s6setup-278336658c72358f4295,s6event-cb55e46164518c7206a0,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-10-27,[]
S6_EXEC_E1_FIRST_EVENT,2025-10-22,688072,拓荆科技,s6setup-cc4286b155eba87be70b,s6event-aef46a63f6f0daeabe35,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-10-27,[]
S6_EXEC_E1_FIRST_EVENT,2025-10-22,688531,日联科技,s6setup-c97604de9a5761e502f9,s6event-2cb60b12d2bea0b96ab5,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-10-27,[]
S6_EXEC_E1_FIRST_EVENT,2025-10-23,300539,横河精密,s6setup-99d7bb8dad8b230a03d0,s6event-73dad3cb74d53d13919e,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-10-28,[]
S6_EXEC_E1_FIRST_EVENT,2025-10-23,688123,聚辰股份,s6setup-5100f9abeba05aecb98d,s6event-0417cbb8f51485b50d2d,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-10-28,[]
S6_EXEC_E1_FIRST_EVENT,2025-10-23,688525,佰维存储,s6setup-2ea1587f9593e4876763,s6event-e9b7f99891628dc6297d,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-10-28,[]
S6_EXEC_E1_FIRST_EVENT,2025-10-24,600362,江西铜业,s6setup-5f9d2b49198822facc04,s6event-cb1f7ca125b455c6cb91,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-10-29,[]
S6_EXEC_E1_FIRST_EVENT,2025-10-24,601218,吉鑫科技,s6setup-931daa23d1fa27a6c286,s6event-bd6cb316e30023c3bdc1,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-10-29,[]
S6_EXEC_E1_FIRST_EVENT,2025-10-24,605358,立昂微,s6setup-1552d32801806320da78,s6event-2f7b6ae3029c4e0d149e,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-10-29,[]
S6_EXEC_E1_FIRST_EVENT,2025-10-27,300666,江丰电子,s6setup-36c375b3c156d1fb248e,s6event-727b40fc8292ce70934d,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-10-30,[]
S6_EXEC_E1_FIRST_EVENT,2025-10-27,600577,精达股份,s6setup-03e742594afed14a3aac,s6event-3acc2712a4ac2b8aa94a,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-10-30,[]
S6_EXEC_E1_FIRST_EVENT,2025-10-27,603650,彤程新材,s6setup-e4e5d9e7c533b0bf2f40,s6event-4925cda1f8b20f1bb10a,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-10-30,[]
S6_EXEC_E1_FIRST_EVENT,2025-10-27,688409,富创精密,s6setup-2fea69aad44dbce802b3,s6event-8ff58c5858d0040f021e,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-10-30,[]
S6_EXEC_E1_FIRST_EVENT,2025-10-28,002460,赣锋锂业,s6setup-12759454df13e708e003,s6event-e4bb3d722e7d01ec2854,2,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-10-31,[]
S6_EXEC_E1_FIRST_EVENT,2025-10-28,300001,特锐德,s6setup-8e6c71012fb3d3d76322,s6event-36450aa48b5c62e9e14e,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-10-31,[]
S6_EXEC_E1_FIRST_EVENT,2025-10-28,600089,特变电工,s6setup-425269feeefcb6ffd33a,s6event-40635e3e615ded6faa9c,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-10-31,[]
S6_EXEC_E1_FIRST_EVENT,2025-10-28,600490,鹏欣资源,s6setup-a8f6e5e527714bb7679c,s6event-1f8b0f78ed030e7dd4d1,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-10-31,[]
S6_EXEC_E1_FIRST_EVENT,2025-10-28,688361,中科飞测,s6setup-5ac0c6968f6c8479695f,s6event-70c603e3d7900d3b671b,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-10-31,[]
S6_EXEC_E1_FIRST_EVENT,2025-10-29,300127,银河磁体,s6setup-dc92fe3a0f3482c354f1,s6event-98dd663c3246a82f98a1,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-11-03,[]
S6_EXEC_E1_FIRST_EVENT,2025-10-30,002941,新疆交建,s6setup-a39177bc86e1234db634,s6event-ea7b18434f206532ead1,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-11-04,[]
S6_EXEC_E1_FIRST_EVENT,2025-10-30,688249,晶合集成,s6setup-8f4f7a006aabcd4114df,s6event-1d5da2d8a26fed7f63ec,2,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-11-04,[]
S6_EXEC_E1_FIRST_EVENT,2025-10-30,688377,迪威尔,s6setup-8afc0648c4d2f961429c,s6event-767669431e7c7f98ea73,2,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-11-04,[]
S6_EXEC_E1_FIRST_EVENT,2025-10-30,688480,赛恩斯,s6setup-1ee9a9afea96750fe1f1,s6event-df5feed5ac3db1d9a50f,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-11-04,[]
S6_EXEC_E1_FIRST_EVENT,2025-10-31,601212,白银有色,s6setup-403eb70203523a546ba4,s6event-d2931bbc6e7afc71a24e,1,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-11-05,[]
S6_EXEC_E1_FIRST_EVENT,2025-10-31,601899,紫金矿业,s6setup-4558a4761f57a6ac7229,s6event-3cba5b668013bfdfde18,3,SUPPORT_PULLBACK,FIRST_EVENT_PER_START,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_BELOW_BUY_ZONE,2025-11-05,[]
